Date 1,Time 1,RSSI,Badge,Date 2,Badge to Badge 1,6,7,8
2020-11-13,00:32:39:,206,15,2020-11-13,00:32:35,[14:230],,
2020-11-13,00:32:42:,206,14,2020-11-13,00:32:42,[15:232],,
2020-11-13,00:32:48:,206,15,2020-11-13,00:32:43,[14:230],,
2020-11-13,00:32:50:,207,14,2020-11-13,00:32:50,[15:232],,
2020-11-13,00:32:54:,207,15,2020-11-13,00:32:51,[14:230],,
2020-11-13,00:32:58:,207,15,2020-11-13,00:32:59,[14:230],,
2020-11-13,00:33:00:,207,14,2020-11-13,00:32:58,[15:232],,
2020-11-13,00:33:07:,207,15,2020-11-13,00:33:07,[14:230],,
2020-11-13,00:33:10:,207,14,2020-11-13,00:33:06,[15:232],,
2020-11-13,00:33:15:,206,14,2020-11-13,00:33:14,[15:232],,
2020-11-13,00:33:16:,207,15,2020-11-13,00:33:15,[14:230],,
2020-11-13,00:33:23:,207,14,2020-11-13,00:33:22,[15:232],,
2020-11-13,00:33:27:,207,15,2020-11-13,00:33:23,[14:230],,
2020-11-13,00:33:29:,207,14,2020-11-13,00:33:30,[15:232],,
2020-11-13,00:33:32:,206,15,2020-11-13,00:33:31,[14:230],[14:230],
2020-11-13,00:33:39:,206,15,2020-11-13,00:33:39,,,
2020-11-13,00:33:39:,207,14,2020-11-13,00:33:38,[15:232],,
2020-11-13,00:33:50:,207,14,2020-11-13,00:33:46,[15:232],,
2020-11-13,00:33:50:,207,15,2020-11-13,00:33:47,[14:230],,
2020-11-13,00:33:54:,207,14,2020-11-13,00:33:54,[15:232],,
2020-11-13,00:33:59:,206,15,2020-11-13,00:33:55,[14:230],,
2020-11-13,00:34:03:,207,14,2020-11-13,00:34:02,[15:232],,
2020-11-13,00:34:04:,206,15,2020-11-13,00:34:03,[14:230],,
2020-11-13,00:34:12:,207,14,2020-11-13,00:34:10,[15:232],,
2020-11-13,00:34:14:,207,15,2020-11-13,00:34:11,[14:230],,
2020-11-13,00:34:19:,207,14,2020-11-13,00:34:18,[15:232],,
2020-11-13,00:34:23:,207,15,2020-11-13,00:34:19,[14:230],,
2020-11-13,00:34:26:,207,15,2020-11-13,00:34:27,[14:230],,
2020-11-13,00:34:31:,206,14,2020-11-13,00:34:26,[15:232],,
2020-11-13,00:34:37:,206,15,2020-11-13,00:34:35,[14:230],,
2020-11-13,00:34:39:,206,14,2020-11-13,00:34:34,[15:232],,
2020-11-13,00:34:42:,206,14,2020-11-13,00:34:42,[15:232],,
2020-11-13,00:34:47:,207,15,2020-11-13,00:34:43,[14:230],,
2020-11-13,00:34:51:,206,14,2020-11-13,00:34:50,[15:232],,
2020-11-13,00:34:54:,207,15,2020-11-13,00:34:51,[14:230],,
2020-11-13,00:35:03:,207,15,2020-11-13,00:34:59,[14:230],,
2020-11-13,00:35:04:,206,14,2020-11-13,00:34:58,[15:232],,
2020-11-13,00:35:10:,207,15,2020-11-13,00:35:07,[14:230],,
2020-11-13,00:35:12:,206,14,2020-11-13,00:35:06,[15:232],,
2020-11-13,00:35:20:,207,15,2020-11-13,00:35:15,[14:230],,
2020-11-13,00:35:20:,206,14,2020-11-13,00:35:14,[15:232],,
2020-11-13,00:35:22:,206,14,2020-11-13,00:35:22,[15:232],,
2020-11-13,00:35:25:,206,15,2020-11-13,00:35:23,[14:230],,
2020-11-13,00:35:35:,206,14,2020-11-13,00:35:30,[15:232],,
2020-11-13,00:35:35:,206,15,2020-11-13,00:35:31,[14:230],,
2020-11-13,00:35:40:,206,14,2020-11-13,00:35:38,[15:232],,
2020-11-13,00:35:41:,206,15,2020-11-13,00:35:39,[14:230],,
2020-11-13,00:35:49:,206,14,2020-11-13,00:35:46,[15:232],,
2020-11-13,00:35:52:,205,15,2020-11-13,00:35:47,[14:230],,
2020-11-13,00:35:54:,206,15,2020-11-13,00:35:55,[14:230],,
2020-11-13,00:35:57:,205,14,2020-11-13,00:35:54,[15:232],,
2020-11-13,00:36:07:,205,14,2020-11-13,00:36:02,[15:232],,
2020-11-13,00:36:08:,207,15,2020-11-13,00:36:03,[14:230],,
2020-11-13,00:36:10:,206,14,2020-11-13,00:36:10,[15:232],,
2020-11-13,00:36:11:,207,15,2020-11-13,00:36:11,[14:230],[14:230],
2020-11-13,00:36:20:,205,14,2020-11-13,00:36:18,[15:232],,
2020-11-13,00:36:20:,206,15,2020-11-13,00:36:19,,,
2020-11-13,00:36:28:,206,14,2020-11-13,00:36:26,[15:232],,
2020-11-13,00:36:33:,206,15,2020-11-13,00:36:27,[14:230],,
2020-11-13,00:36:34:,206,15,2020-11-13,00:36:35,[14:230],,
2020-11-13,00:36:35:,206,14,2020-11-13,00:36:34,[15:232],,
2020-11-13,00:36:47:,206,14,2020-11-13,00:36:42,[15:232],,
2020-11-13,00:36:48:,206,15,2020-11-13,00:36:43,[14:230],,
2020-11-13,00:36:51:,206,15,2020-11-13,00:36:51,[14:230],,
2020-11-13,00:36:57:,206,14,2020-11-13,00:36:50,[15:232],,
2020-11-13,00:36:58:,206,14,2020-11-13,00:36:58,[15:232],,
2020-11-13,00:37:04:,205,15,2020-11-13,00:36:59,[14:230],,
2020-11-13,00:37:06:,206,15,2020-11-13,00:37:07,[14:230],,
2020-11-13,00:37:07:,205,14,2020-11-13,00:37:06,[15:232],,
2020-11-13,00:37:14:,205,14,2020-11-13,00:37:14,[15:232],,
2020-11-13,00:37:14:,206,15,2020-11-13,00:37:15,[14:230],,
2020-11-13,00:37:25:,208,14,2020-11-13,00:37:22,[15:232],,
2020-11-13,00:37:29:,206,15,2020-11-13,00:37:23,[14:230],,
2020-11-13,00:37:33:,206,15,2020-11-13,00:37:31,[14:230],,
2020-11-13,00:37:36:,206,14,2020-11-13,00:37:30,[15:232],,
2020-11-13,00:37:42:,206,14,2020-11-13,00:37:38,[15:232],,
2020-11-13,00:37:45:,208,15,2020-11-13,00:37:39,[14:230],,
2020-11-13,00:37:47:,206,15,2020-11-13,00:37:47,[14:230],,
2020-11-13,00:37:49:,206,14,2020-11-13,00:37:46,,,
2020-11-13,00:37:54:,206,15,2020-11-13,00:37:55,[14:230],,
2020-11-13,00:37:58:,206,14,2020-11-13,00:37:54,[15:232],[15:232],
2020-11-13,00:38:06:,206,14,2020-11-13,00:38:02,[15:232],,
2020-11-13,00:38:09:,206,15,2020-11-13,00:38:03,[14:230],,
2020-11-13,00:38:11:,206,15,2020-11-13,00:38:11,[14:230],,
2020-11-13,00:38:13:,206,14,2020-11-13,00:38:10,[15:232],,
2020-11-13,00:38:18:,205,15,2020-11-13,00:38:19,[14:230],,
2020-11-13,00:38:23:,206,14,2020-11-13,00:38:18,[15:232],,
2020-11-13,00:38:31:,206,14,2020-11-13,00:38:26,[15:232],,
2020-11-13,00:38:31:,206,15,2020-11-13,00:38:27,[14:230],,
2020-11-13,00:38:38:,206,15,2020-11-13,00:38:35,[14:230],,
2020-11-13,00:38:38:,205,14,2020-11-13,00:38:34,[15:232],,
2020-11-13,00:38:42:,205,14,2020-11-13,00:38:42,[15:232],,
2020-11-13,00:38:42:,206,15,2020-11-13,00:38:43,[14:230],,
2020-11-13,00:38:50:,206,15,2020-11-13,00:38:51,[14:230],,
2020-11-13,00:38:54:,206,14,2020-11-13,00:38:50,[15:232],,
2020-11-13,00:38:58:,206,14,2020-11-13,00:38:58,[15:232],,
2020-11-13,00:39:02:,206,15,2020-11-13,00:38:59,[14:230],,
2020-11-13,00:39:07:,206,14,2020-11-13,00:39:06,[15:232],,
2020-11-13,00:39:11:,207,15,2020-11-13,00:39:07,[14:230],,
2020-11-13,00:39:14:,207,15,2020-11-13,00:39:15,[14:230],,
2020-11-13,00:39:17:,206,14,2020-11-13,00:39:14,[15:232],,
2020-11-13,00:39:25:,207,14,2020-11-13,00:39:22,[15:232],,
2020-11-13,00:39:28:,207,15,2020-11-13,00:39:23,[14:230],,
2020-11-13,00:39:30:,207,15,2020-11-13,00:39:31,[14:230],,
2020-11-13,00:39:32:,206,14,2020-11-13,00:39:30,[15:232],,
2020-11-13,00:39:38:,207,15,2020-11-13,00:39:39,[14:230],,
2020-11-13,00:39:40:,206,14,2020-11-13,00:39:38,[15:233],,
2020-11-13,00:39:51:,206,14,2020-11-13,00:39:46,[15:232],,
2020-11-13,00:39:51:,207,15,2020-11-13,00:39:47,[14:230],,
2020-11-13,00:39:55:,206,14,2020-11-13,00:39:54,[15:232],,
2020-11-13,00:39:59:,207,15,2020-11-13,00:39:55,[14:230],,
2020-11-13,00:40:02:,206,14,2020-11-13,00:40:02,[15:232],,
2020-11-13,00:40:09:,207,15,2020-11-13,00:40:03,[14:230],,
2020-11-13,00:40:09:,206,14,2020-11-13,00:40:10,[15:232],,
2020-11-13,00:40:15:,207,15,2020-11-13,00:40:11,[14:230],[14:230],
2020-11-13,00:40:20:,206,14,2020-11-13,00:40:18,[15:232],,
2020-11-13,00:40:27:,207,15,2020-11-13,00:40:27,[14:230],,
2020-11-13,00:40:27:,206,14,2020-11-13,00:40:26,,,
2020-11-13,00:40:34:,207,15,2020-11-13,00:40:35,[14:230],,
2020-11-13,00:40:35:,206,14,2020-11-13,00:40:34,[15:232],,
2020-11-13,00:40:47:,207,15,2020-11-13,00:40:43,[14:230],,
2020-11-13,00:40:48:,206,14,2020-11-13,00:40:42,[15:232],,
2020-11-13,00:40:56:,207,15,2020-11-13,00:40:51,[14:230],,
2020-11-13,00:40:56:,206,14,2020-11-13,00:40:50,[15:233],,
2020-11-13,00:41:01:,207,15,2020-11-13,00:40:59,[14:230],,
2020-11-13,00:41:03:,206,14,2020-11-13,00:40:58,[15:233],,
2020-11-13,00:41:06:,206,14,2020-11-13,00:41:06,[15:232],,
2020-11-13,00:41:06:,207,15,2020-11-13,00:41:07,[14:230],,
2020-11-13,00:41:17:,207,14,2020-11-13,00:41:14,[15:232],,
2020-11-13,00:41:19:,206,15,2020-11-13,00:41:15,[14:230],,
2020-11-13,00:41:25:,207,15,2020-11-13,00:41:23,[14:230],,
2020-11-13,00:41:29:,207,14,2020-11-13,00:41:22,[15:232],,
2020-11-13,00:41:31:,207,14,2020-11-13,00:41:30,[15:232],,
2020-11-13,00:41:35:,207,15,2020-11-13,00:41:31,[14:230],,
2020-11-13,00:41:38:,207,14,2020-11-13,00:41:38,[15:232],,
2020-11-13,00:41:40:,207,15,2020-11-13,00:41:39,[14:230],,
2020-11-13,00:41:52:,207,14,2020-11-13,00:41:46,[15:232],,
2020-11-13,00:41:54:,207,14,2020-11-13,00:41:54,[15:232],,
2020-11-13,00:42:00:,207,15,2020-11-13,00:41:55,[14:230],[14:230],
2020-11-13,00:42:04:,207,14,2020-11-13,00:42:02,[15:232],,
2020-11-13,00:42:09:,207,15,2020-11-13,00:42:03,,,
2020-11-13,00:42:11:,207,15,2020-11-13,00:42:11,[14:230],,
2020-11-13,00:42:12:,207,14,2020-11-13,00:42:10,[15:232],,
2020-11-13,00:42:19:,207,14,2020-11-13,00:42:18,[15:232],,
2020-11-13,00:42:23:,207,15,2020-11-13,00:42:19,[14:230],,
2020-11-13,00:42:26:,207,15,2020-11-13,00:42:27,[14:230],,
2020-11-13,00:42:26:,207,14,2020-11-13,00:42:26,[15:233],,
2020-11-13,00:42:34:,207,15,2020-11-13,00:42:35,[14:230],,
2020-11-13,00:42:35:,207,14,2020-11-13,00:42:34,[15:232],,
2020-11-13,00:42:45:,207,14,2020-11-13,00:42:42,[15:232],,
2020-11-13,00:42:48:,207,15,2020-11-13,00:42:43,[14:230],,
2020-11-13,00:42:52:,206,15,2020-11-13,00:42:51,[14:230],,
2020-11-13,00:42:56:,207,14,2020-11-13,00:42:50,[15:233],,
2020-11-13,00:42:59:,207,14,2020-11-13,00:42:58,[15:232],,
2020-11-13,00:43:04:,205,15,2020-11-13,00:42:59,[14:230],,
2020-11-13,00:43:08:,206,15,2020-11-13,00:43:07,[14:230],,
2020-11-13,00:43:11:,207,14,2020-11-13,00:43:06,[15:232],,
2020-11-13,00:43:14:,207,15,2020-11-13,00:43:15,[14:230],,
2020-11-13,00:43:15:,207,14,2020-11-13,00:43:14,[15:233],,
2020-11-13,00:43:24:,206,15,2020-11-13,00:43:23,[14:230],,
2020-11-13,00:43:28:,207,14,2020-11-13,00:43:22,[15:232],,
2020-11-13,00:43:29:,207,14,2020-11-13,00:43:30,[15:233],,
2020-11-13,00:43:34:,207,15,2020-11-13,00:43:31,[14:230],[14:230],
2020-11-13,00:43:38:,207,14,2020-11-13,00:43:38,[15:232],,
2020-11-13,00:43:40:,207,15,2020-11-13,00:43:39,,,
2020-11-13,00:43:47:,207,15,2020-11-13,00:43:47,[14:230],,
2020-11-13,00:43:52:,207,14,2020-11-13,00:43:46,[15:232],,
2020-11-13,00:43:57:,207,14,2020-11-13,00:43:54,[15:233],,
2020-11-13,00:44:01:,205,15,2020-11-13,00:43:55,[14:230],,
2020-11-13,00:44:03:,207,14,2020-11-13,00:44:02,[15:232],,
2020-11-13,00:44:04:,207,15,2020-11-13,00:44:03,[14:230],,
2020-11-13,00:44:16:,207,15,2020-11-13,00:44:11,[14:230],,
2020-11-13,00:44:16:,207,14,2020-11-13,00:44:10,[15:232],,
2020-11-13,00:44:19:,207,14,2020-11-13,00:44:18,[15:232],,
2020-11-13,00:44:21:,207,15,2020-11-13,00:44:19,[14:230],,
2020-11-13,00:44:25:,207,14,2020-11-13,00:44:26,[15:232],,
2020-11-13,00:44:26:,207,15,2020-11-13,00:44:27,[14:230],[14:230],
2020-11-13,00:44:34:,207,15,2020-11-13,00:44:35,,,
2020-11-13,00:44:37:,207,14,2020-11-13,00:44:34,[15:232],,
2020-11-13,00:44:46:,207,14,2020-11-13,00:44:42,[15:232],,
2020-11-13,00:44:47:,206,15,2020-11-13,00:44:43,[14:230],,
2020-11-13,00:44:55:,207,14,2020-11-13,00:44:50,[15:233],,
2020-11-13,00:44:55:,207,15,2020-11-13,00:44:51,[14:230],,
2020-11-13,00:44:58:,207,15,2020-11-13,00:44:59,[14:230],,
2020-11-13,00:45:01:,207,14,2020-11-13,00:44:58,[15:232],,
2020-11-13,00:45:06:,207,14,2020-11-13,00:45:06,[15:232],,
2020-11-13,00:45:09:,207,15,2020-11-13,00:45:07,[14:230],,
2020-11-13,00:45:16:,206,15,2020-11-13,00:45:15,[14:230],,
2020-11-13,00:45:17:,207,14,2020-11-13,00:45:14,[15:233],,
2020-11-13,00:45:23:,207,14,2020-11-13,00:45:22,[15:233],,
2020-11-13,00:45:24:,207,15,2020-11-13,00:45:23,[14:230],,
2020-11-13,00:45:30:,208,15,2020-11-13,00:45:31,[14:230],,
2020-11-13,00:45:36:,207,14,2020-11-13,00:45:30,[15:233],,
2020-11-13,00:45:39:,207,15,2020-11-13,00:45:39,[14:230],,
2020-11-13,00:45:41:,206,14,2020-11-13,00:45:38,[15:232],,
2020-11-13,00:45:48:,207,14,2020-11-13,00:45:46,[15:232],,
2020-11-13,00:45:48:,207,15,2020-11-13,00:45:47,[14:230],,
2020-11-13,00:45:54:,207,15,2020-11-13,00:45:55,[14:230],,
2020-11-13,00:45:57:,207,14,2020-11-13,00:45:54,[15:232],,
2020-11-13,00:46:05:,207,14,2020-11-13,00:46:02,[15:232],,
2020-11-13,00:46:05:,207,15,2020-11-13,00:46:03,[14:230],,
2020-11-13,00:46:11:,207,15,2020-11-13,00:46:11,[14:230],,
2020-11-13,00:46:12:,207,14,2020-11-13,00:46:10,[15:232],,
2020-11-13,00:46:18:,207,14,2020-11-13,00:46:18,[15:232],,
2020-11-13,00:46:22:,207,15,2020-11-13,00:46:19,[14:230],,
2020-11-13,00:46:28:,207,14,2020-11-13,00:46:26,[15:233],,
2020-11-13,00:46:31:,207,15,2020-11-13,00:46:27,[14:230],,
2020-11-13,00:46:40:,207,14,2020-11-13,00:46:34,[15:233],,
2020-11-13,00:46:40:,206,15,2020-11-13,00:46:35,[14:230],,
2020-11-13,00:46:45:,206,15,2020-11-13,00:46:43,[14:230],,
2020-11-13,00:46:47:,207,14,2020-11-13,00:46:42,[15:232],,
2020-11-13,00:46:50:,206,15,2020-11-13,00:46:51,[14:230],,
2020-11-13,00:46:54:,206,14,2020-11-13,00:46:50,[15:232],,
2020-11-13,00:47:00:,207,14,2020-11-13,00:46:58,[15:232],,
2020-11-13,00:47:04:,206,15,2020-11-13,00:46:59,[14:231],,
2020-11-13,00:47:06:,206,15,2020-11-13,00:47:07,[14:230],,
2020-11-13,00:47:11:,207,14,2020-11-13,00:47:06,[15:232],,
2020-11-13,00:47:15:,207,14,2020-11-13,00:47:14,[15:232],,
2020-11-13,00:47:21:,207,15,2020-11-13,00:47:15,[14:230],,
2020-11-13,00:47:24:,207,15,2020-11-13,00:47:23,[14:230],,
2020-11-13,00:47:29:,207,14,2020-11-13,00:47:22,[15:233],,
2020-11-13,00:47:33:,207,15,2020-11-13,00:47:31,[14:230],,
2020-11-13,00:47:36:,207,14,2020-11-13,00:47:30,[15:232],,
2020-11-13,00:47:40:,207,14,2020-11-13,00:47:38,[15:232],,
2020-11-13,00:47:42:,207,15,2020-11-13,00:47:39,[14:230],,
2020-11-13,00:47:47:,207,14,2020-11-13,00:47:46,[15:232],,
2020-11-13,00:47:51:,207,15,2020-11-13,00:47:47,[14:230],,
2020-11-13,00:47:54:,206,15,2020-11-13,00:47:55,[14:230],,
2020-11-13,00:47:56:,207,14,2020-11-13,00:47:54,[15:232],,
2020-11-13,00:48:01:,207,14,2020-11-13,00:48:02,[15:232],,
2020-11-13,00:48:08:,207,15,2020-11-13,00:48:03,[14:230],[14:230],
2020-11-13,00:48:14:,207,14,2020-11-13,00:48:10,[15:233],,
2020-11-13,00:48:21:,206,15,2020-11-13,00:48:19,[14:230],,
2020-11-13,00:48:24:,207,14,2020-11-13,00:48:18,,,
2020-11-13,00:48:26:,207,14,2020-11-13,00:48:26,[15:232],,
2020-11-13,00:48:26:,206,15,2020-11-13,00:48:27,[14:230],,
2020-11-13,00:48:36:,207,14,2020-11-13,00:48:34,[15:232],,
2020-11-13,00:48:39:,206,15,2020-11-13,00:48:35,[14:230],,
2020-11-13,00:48:41:,207,14,2020-11-13,00:48:42,[15:232],,
2020-11-13,00:48:48:,206,15,2020-11-13,00:48:43,[14:230],[14:230],
2020-11-13,00:48:49:,207,14,2020-11-13,00:48:50,[15:232],,
2020-11-13,00:48:56:,207,15,2020-11-13,00:48:51,[14:230],,
2020-11-13,00:49:00:,206,14,2020-11-13,00:48:58,[15:232],,
2020-11-13,00:49:04:,208,15,2020-11-13,00:48:59,,,
2020-11-13,00:49:09:,206,14,2020-11-13,00:49:06,[15:232],,
2020-11-13,00:49:11:,207,15,2020-11-13,00:49:07,[14:230],,
2020-11-13,00:49:16:,206,14,2020-11-13,00:49:14,[15:232],,
2020-11-13,00:49:18:,207,15,2020-11-13,00:49:15,[14:231],,
2020-11-13,00:49:22:,206,14,2020-11-13,00:49:22,[15:232],,
2020-11-13,00:49:26:,207,15,2020-11-13,00:49:23,[14:230],,
2020-11-13,00:49:32:,207,14,2020-11-13,00:49:30,[15:232],,
2020-11-13,00:49:35:,207,15,2020-11-13,00:49:31,[14:230],,
2020-11-13,00:49:38:,207,14,2020-11-13,00:49:38,[15:233],,
2020-11-13,00:49:39:,207,15,2020-11-13,00:49:39,[14:230],,
2020-11-13,00:49:48:,207,15,2020-11-13,00:49:47,[14:230],,
2020-11-13,00:49:50:,207,14,2020-11-13,00:49:46,[15:232],,
2020-11-13,00:49:54:,207,14,2020-11-13,00:49:54,[15:232],,
2020-11-13,00:49:55:,207,15,2020-11-13,00:49:55,[14:230],,
2020-11-13,00:50:03:,206,14,2020-11-13,00:50:02,[15:233],,
2020-11-13,00:50:04:,206,15,2020-11-13,00:50:03,[14:231],,
2020-11-13,00:50:15:,207,14,2020-11-13,00:50:10,[15:233],,
2020-11-13,00:50:17:,206,15,2020-11-13,00:50:11,[14:231],,
2020-11-13,00:50:17:,206,14,2020-11-13,00:50:18,[15:232],,
2020-11-13,00:50:19:,208,15,2020-11-13,00:50:19,[14:231],[14:230],
2020-11-13,00:50:32:,207,14,2020-11-13,00:50:26,[15:232],,
2020-11-13,00:50:32:,207,15,2020-11-13,00:50:27,,,
2020-11-13,00:50:34:,207,15,2020-11-13,00:50:35,[14:230],,
2020-11-13,00:50:39:,207,14,2020-11-13,00:50:34,[15:232],,
2020-11-13,00:50:45:,206,14,2020-11-13,00:50:42,[15:232],,
2020-11-13,00:50:48:,209,15,2020-11-13,00:50:43,[14:230],,
2020-11-13,00:50:51:,208,15,2020-11-13,00:50:51,[14:230],,
2020-11-13,00:50:55:,206,14,2020-11-13,00:50:50,[15:232],,
2020-11-13,00:50:57:,206,14,2020-11-13,00:50:58,[15:232],,
2020-11-13,00:51:05:,208,15,2020-11-13,00:50:59,[14:230],[14:230],
2020-11-13,00:51:11:,206,14,2020-11-13,00:51:06,[15:232],,
2020-11-13,00:51:13:,208,15,2020-11-13,00:51:07,,,
2020-11-13,00:51:16:,208,15,2020-11-13,00:51:15,[14:230],,
2020-11-13,00:51:18:,206,14,2020-11-13,00:51:14,[15:233],,
2020-11-13,00:51:25:,208,15,2020-11-13,00:51:23,[14:230],,
2020-11-13,00:51:25:,206,14,2020-11-13,00:51:22,[15:232],,
2020-11-13,00:51:31:,206,14,2020-11-13,00:51:30,[15:232],,
2020-11-13,00:51:34:,208,15,2020-11-13,00:51:31,[14:230],,
2020-11-13,00:51:43:,206,14,2020-11-13,00:51:38,[15:232],,
2020-11-13,00:51:45:,208,15,2020-11-13,00:51:39,[14:230],,
2020-11-13,00:51:45:,206,14,2020-11-13,00:51:46,[15:232],,
2020-11-13,00:51:52:,208,15,2020-11-13,00:51:47,[14:230],[14:230],
2020-11-13,18:54:31:,187,14,2020-11-13,18:54:30,[15:218],[15:218],
2020-11-13,18:54:40:,194,15,2020-11-13,18:54:34,[14:214],,
2020-11-13,18:54:44:,182,14,2020-11-13,18:54:38,,,
2020-11-13,18:54:49:,194,15,2020-11-13,18:54:42,,,
2020-11-13,18:54:50:,194,15,2020-11-13,18:54:50,[14:214],,
2020-11-13,18:54:53:,182,14,2020-11-13,18:54:46,[15:218],,
2020-11-13,18:54:56:,183,14,2020-11-13,18:54:54,[15:218],[15:218],
2020-11-13,18:55:00:,194,15,2020-11-13,18:54:58,[14:214],[14:214],
2020-11-13,18:55:02:,184,14,2020-11-13,18:55:02,[15:218],,
2020-11-13,18:55:12:,194,15,2020-11-13,18:55:06,[14:214],,
2020-11-13,18:55:14:,184,14,2020-11-13,18:55:10,,,
2020-11-13,18:55:19:,194,15,2020-11-13,18:55:14,,,
2020-11-13,18:55:22:,194,15,2020-11-13,18:55:22,[14:214],,
2020-11-13,18:55:23:,185,14,2020-11-13,18:55:18,[15:218],,
2020-11-13,18:55:27:,186,14,2020-11-13,18:55:26,[15:218],[15:218],
2020-11-13,18:55:33:,194,15,2020-11-13,18:55:30,[14:214],[14:214],
2020-11-13,18:55:36:,185,14,2020-11-13,18:55:34,,,
2020-11-13,18:55:41:,184,14,2020-11-13,18:55:42,[15:218],,
2020-11-13,18:55:42:,194,15,2020-11-13,18:55:38,[14:214],,
2020-11-13,18:55:50:,190,15,2020-11-13,18:55:46,[14:214],,
2020-11-13,18:55:55:,189,14,2020-11-13,18:55:50,[15:218],,
2020-11-13,18:55:57:,192,15,2020-11-13,18:55:54,,,
2020-11-13,18:55:58:,189,14,2020-11-13,18:55:58,[15:218],,
2020-11-13,18:56:05:,192,15,2020-11-13,18:56:02,[14:214],[14:214],
2020-11-13,18:56:07:,189,14,2020-11-13,18:56:06,[15:218],,
2020-11-13,18:56:13:,191,15,2020-11-13,18:56:10,[14:214],,
2020-11-13,18:56:17:,189,14,2020-11-13,18:56:14,[15:218],[15:218],
2020-11-13,18:56:19:,192,15,2020-11-13,18:56:18,[14:214],,
2020-11-13,18:56:27:,191,15,2020-11-13,18:56:26,,,
2020-11-13,18:56:28:,190,14,2020-11-13,18:56:22,[15:218],,
2020-11-13,18:56:31:,185,14,2020-11-13,18:56:30,[15:218],,
2020-11-13,18:56:37:,193,15,2020-11-13,18:56:34,[14:214],[14:214],
2020-11-13,18:56:39:,188,14,2020-11-13,18:56:38,[15:219],,
2020-11-13,18:56:47:,193,15,2020-11-13,18:56:42,[14:215],,
2020-11-13,18:56:48:,189,14,2020-11-13,18:56:46,,,
2020-11-13,18:56:52:,193,15,2020-11-13,18:56:50,[14:215],,
2020-11-13,18:56:55:,188,14,2020-11-13,18:56:54,[15:219],[15:218],
2020-11-13,18:56:59:,193,15,2020-11-13,18:56:58,[14:215],,
2020-11-13,18:57:06:,188,14,2020-11-13,18:57:02,[15:219],,
2020-11-13,18:57:07:,193,15,2020-11-13,18:57:06,,,
2020-11-13,18:57:15:,188,14,2020-11-13,18:57:10,[15:219],,
2020-11-13,18:57:16:,193,15,2020-11-13,18:57:14,[14:215],,
2020-11-13,18:57:21:,188,14,2020-11-13,18:57:18,[15:219],,
2020-11-13,18:57:26:,193,15,2020-11-13,18:57:22,[14:214],[14:214],
2020-11-13,18:57:28:,188,14,2020-11-13,18:57:26,,,
2020-11-13,18:57:34:,193,15,2020-11-13,18:57:30,[14:215],,
2020-11-13,18:57:39:,188,14,2020-11-13,18:57:34,[15:219],,
2020-11-13,18:57:42:,193,15,2020-11-13,18:57:38,,,
2020-11-13,18:57:46:,193,15,2020-11-13,18:57:46,[14:214],,
2020-11-13,18:57:47:,189,14,2020-11-13,18:57:42,[15:219],,
2020-11-13,18:57:56:,193,15,2020-11-13,18:57:54,[14:215],,
2020-11-13,18:57:56:,188,14,2020-11-13,18:57:50,[15:219],[15:219],
2020-11-13,18:57:58:,188,14,2020-11-13,18:57:58,[15:219],,
2020-11-13,18:58:02:,193,15,2020-11-13,18:58:02,[14:215],[14:214],
2020-11-13,18:58:07:,188,14,2020-11-13,18:58:06,[15:219],,
2020-11-13,18:58:14:,189,14,2020-11-13,18:58:14,,,
2020-11-13,18:58:14:,193,15,2020-11-13,18:58:10,[14:214],,
2020-11-13,18:58:22:,193,15,2020-11-13,18:58:18,[14:215],,
2020-11-13,18:58:26:,188,14,2020-11-13,18:58:22,[15:219],,
2020-11-13,18:58:26:,193,15,2020-11-13,18:58:26,,,
2020-11-13,18:58:34:,189,14,2020-11-13,18:58:30,[15:219],[15:219],
2020-11-13,18:58:35:,193,15,2020-11-13,18:58:34,[14:214],,
2020-11-13,18:58:43:,193,15,2020-11-13,18:58:42,[14:214],,
2020-11-13,18:58:43:,189,14,2020-11-13,18:58:38,[15:219],,
2020-11-13,18:58:48:,188,14,2020-11-13,18:58:46,[15:219],,
2020-11-13,18:58:56:,193,15,2020-11-13,18:58:50,[14:215],[14:214],
2020-11-13,18:58:57:,188,14,2020-11-13,18:58:54,,,
2020-11-13,18:59:01:,193,15,2020-11-13,18:58:58,,,
2020-11-13,18:59:02:,189,14,2020-11-13,18:59:02,[15:219],[15:218],
2020-11-13,18:59:10:,193,15,2020-11-13,18:59:06,[14:214],[14:214],
2020-11-13,18:59:12:,188,14,2020-11-13,18:59:10,,,
2020-11-13,18:59:22:,188,14,2020-11-13,18:59:18,[15:219],,
2020-11-13,18:59:27:,193,15,2020-11-13,18:59:22,,,
2020-11-13,18:59:31:,188,14,2020-11-13,18:59:26,,,
2020-11-13,18:59:32:,193,15,2020-11-13,18:59:30,[14:214],,
2020-11-13,18:59:38:,188,14,2020-11-13,18:59:34,[15:219],[15:218],
2020-11-13,18:59:41:,193,15,2020-11-13,18:59:38,[14:215],,
2020-11-13,18:59:41:,188,14,2020-11-13,18:59:42,,,
2020-11-13,18:59:51:,193,15,2020-11-13,18:59:46,[14:214],[14:214],
2020-11-13,18:59:53:,188,14,2020-11-13,18:59:50,[15:219],,
2020-11-13,19:00:00:,194,15,2020-11-13,18:59:54,[14:214],,
